"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions","correct_key_finish_reading","correct_key_response","correct_response","count_block_sequence","count_blockloop","count_end_of_experiment","count_experiment","count_instructions","count_key_finish_reading","count_key_response","count_logger","count_pygaze_drift_correct","count_pygaze_init","count_pygaze_log","count_pygaze_start_recording","count_pygaze_stop_recording","count_question","count_save_screen","count_trial_loop","count_trial_sequence","datetime","description","disable_garbage_collection","driftX","driftY","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_blockloop","live_row_trial_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","option_1","option_2","practice","question","repeat_cycle","response","response_end_of_experiment","response_instructions","response_key_finish_reading","response_key_response","response_time","response_time_end_of_experiment","response_time_instructions","response_time_key_finish_reading","response_time_key_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim_id","stimulus","subject_nr","subject_parity","task","time_block_sequence","time_blockloop","time_end_of_experiment","time_experiment","time_instructions","time_key_finish_reading","time_key_response","time_logger","time_pygaze_drift_correct","time_pygaze_init","time_pygaze_log","time_pygaze_start_recording","time_pygaze_stop_recording","time_question","time_save_screen","time_trial_loop","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","0","8910.5","8910.5","#ffffff","yes","legacy","legacy","legacy","0","relative","0","undefined","0","0","right","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07/21/17 12:37:22","eyeR example","yes","100","500","exampleExperimentReading.osexp","C:\Users\Sebastian Korinth\Desktop","no","mono","no","18","no","black","no","yes","1080","legacy","0","0","0","C:/Users/Sebastian Korinth/Desktop/subject-3.csv","legacy","Jazzy James","3.1.4","a) shabby.","b) fancy.","no","The neighborhood is:","0","left","NA","space","space","left","9319","NA","48594","8502","9319","2","legacy","1024","2","48000","-16","experiment","8","Mark and Shelley found an apartment in one of the fancy neighborhoods of London.","3","odd","0","71934","71925","NA","1367","1378","78382","86893","96456","72002","49972","96227","78148","96212","86892","78149","71934","72002","EyeTribe Reading Experiment","0","17821","2","no","1920"
"0","0","5987.25","5987.25","#ffffff","yes","legacy","legacy","legacy","0","relative","0","undefined","0","0","left","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","0","1","07/21/17 12:37:22","eyeR example","yes","100","500","exampleExperimentReading.osexp","C:\Users\Sebastian Korinth\Desktop","no","mono","no","18","no","black","no","yes","1080","legacy","1","0","1","C:/Users/Sebastian Korinth/Desktop/subject-3.csv","legacy","Jazzy James","3.1.4","a) a park.","b) a lake.","no","The penguins went to:","0","left","NA","space","space","left","1528","NA","48594","4600","1528","2","legacy","1024","2","48000","-16","experiment","3","Several penguins escaped their cages in the zoo and went for a walk in the park.","3","odd","0","71934","71925","NA","1367","1378","98596","103204","104983","96625","49972","104754","98356","104733","103204","98359","71934","96625","EyeTribe Reading Experiment","0","23949","4","no","1920"
"0","0","4926.5","4926.5","#ffffff","yes","legacy","legacy","legacy","0","relative","0","undefined","0","0","left","0","0","0","0","0","2","2","2","2","0","2","2","2","2","2","0","2","07/21/17 12:37:22","eyeR example","yes","100","500","exampleExperimentReading.osexp","C:\Users\Sebastian Korinth\Desktop","no","mono","no","18","no","black","no","yes","1080","legacy","2","0","2","C:/Users/Sebastian Korinth/Desktop/subject-3.csv","legacy","Jazzy James","3.1.4","a) math.","b) physics.","no","I hated:","0","left","NA","space","space","left","1783","NA","48594","3827","1783","2","legacy","1024","2","48000","-16","experiment","5","Although I really hated mathematics in school I became a decent engineer. ","3","odd","0","71934","71925","NA","1367","1378","106825","110661","112716","105101","49972","112490","106564","112445","110661","106566","71934","105101","EyeTribe Reading Experiment","0","29559","6","no","1920"
"0","0","4623.25","4623.25","#ffffff","yes","legacy","legacy","legacy","0","relative","0","undefined","0","0","left","0","0","0","0","0","3","3","3","3","0","3","3","3","3","3","0","3","07/21/17 12:37:22","eyeR example","yes","100","500","exampleExperimentReading.osexp","C:\Users\Sebastian Korinth\Desktop","no","mono","no","18","no","black","no","yes","1080","legacy","3","0","3","C:/Users/Sebastian Korinth/Desktop/subject-3.csv","legacy","Jazzy James","3.1.4","a) easily damaged.","b) indestructible.","no","Young people’s self-esteem is:","0","left","NA","space","space","left","2948","NA","48594","4479","2948","2","legacy","1024","2","48000","-16","experiment","9","Especially for young people long-term unemployment can damage a person’s self-esteem.","3","odd","0","71934","71925","NA","1367","1378","114253","118744","121936","112842","49972","121710","114012","121693","118744","114014","71934","112842","EyeTribe Reading Experiment","0","36986","8","no","1920"
"0","0","4271.3","4271.3","#ffffff","yes","legacy","legacy","legacy","0","relative","0","undefined","0","0","left","0","0","0","0","0","4","4","4","4","0","4","4","4","4","4","0","4","07/21/17 12:37:22","eyeR example","yes","100","500","exampleExperimentReading.osexp","C:\Users\Sebastian Korinth\Desktop","no","mono","no","18","no","black","no","yes","1080","legacy","4","0","4","C:/Users/Sebastian Korinth/Desktop/subject-3.csv","legacy","Jazzy James","3.1.4","a) Fathers.","b) Mothers.","no","Who shows protective behavior?","0","left","NA","space","space","left","1366","NA","48594","4361","1366","2","legacy","1024","2","48000","-16","experiment","10","They observed that fathers of daughters show a tendency for protective behavior.","3","odd","0","71934","71925","NA","1367","1378","123619","127990","129629","122042","49972","129401","123381","129357","127990","123382","71934","122041","EyeTribe Reading Experiment","0","42713","10","no","1920"
"0","0","3976.75","3976.75","#ffffff","yes","legacy","legacy","legacy","0","relative","0","undefined","0","0","left","0","0","0","0","0","5","5","5","5","0","5","5","5","5","5","0","5","07/21/17 12:37:22","eyeR example","yes","100","500","exampleExperimentReading.osexp","C:\Users\Sebastian Korinth\Desktop","no","mono","no","18","no","black","no","yes","1080","legacy","5","0","5","C:/Users/Sebastian Korinth/Desktop/subject-3.csv","legacy","Jazzy James","3.1.4","a) fishing.","b) hiking.","no","The kids went: ","0","left","NA","space","space","left","1168","NA","48594","3840","1168","2","legacy","1024","2","48000","-16","experiment","1","Tom’s father used to go fishing with his kids until they became vegetarian.","3","odd","0","71934","71925","NA","1367","1378","131196","135044","136476","129751","49972","136248","130956","136212","135043","130959","71934","129751","EyeTribe Reading Experiment","0","47721","12","no","1920"
"0","0","3816.07142857","3816.07142857","#ffffff","yes","legacy","legacy","legacy","0","relative","0","undefined","0","0","right","0","0","0","0","0","6","6","6","6","0","6","6","6","6","6","0","6","07/21/17 12:37:22","eyeR example","yes","100","500","exampleExperimentReading.osexp","C:\Users\Sebastian Korinth\Desktop","no","mono","no","18","no","black","no","yes","1080","legacy","6","0","6","C:/Users/Sebastian Korinth/Desktop/subject-3.csv","legacy","Jazzy James","3.1.4","a) No way, I am a dog person.","b) True fact, cats rule the world. ","no","What is your opinion? ","0","left","NA","space","space","left","2615","NA","48594","3089","2615","2","legacy","1024","2","48000","-16","experiment","7","Some say that the internet was initially created for sharing pictures of cute cats.","3","odd","0","71934","71925","NA","1367","1378","137531","140629","143495","136595","49972","143270","137300","143246","140629","137301","71934","136595","EyeTribe Reading Experiment","0","53425","14","no","1920"
"0","0","3672.5625","3672.5625","#ffffff","yes","legacy","legacy","legacy","0","relative","0","undefined","0","0","right","0","0","0","0","0","7","7","7","7","0","7","7","7","7","7","0","7","07/21/17 12:37:22","eyeR example","yes","100","500","exampleExperimentReading.osexp","C:\Users\Sebastian Korinth\Desktop","no","mono","no","18","no","black","no","yes","1080","legacy","7","0","7","C:/Users/Sebastian Korinth/Desktop/subject-3.csv","legacy","Jazzy James","3.1.4","a) Yes.","b) No.","no","Did Joe go to rehab?","0","right","NA","space","space","right","2304","NA","48594","3032","2304","2","legacy","1024","2","48000","-16","experiment","4","Even as Joe’s drug addiction became obvious he denied having a problem.","3","odd","0","71934","71925","NA","1367","1378","144964","148004","150562","143605","49972","150332","144725","150309","148003","144727","71934","143605","EyeTribe Reading Experiment","0","58761","16","no","1920"
"0","0","3568.77777778","3568.77777778","#ffffff","yes","legacy","legacy","legacy","0","relative","0","undefined","0","0","right","0","0","0","0","0","8","8","8","8","0","8","8","8","8","8","0","8","07/21/17 12:37:22","eyeR example","yes","100","500","exampleExperimentReading.osexp","C:\Users\Sebastian Korinth\Desktop","no","mono","no","18","no","black","no","yes","1080","legacy","8","0","8","C:/Users/Sebastian Korinth/Desktop/subject-3.csv","legacy","Jazzy James","3.1.4","a) pigeons.","b) cats.","no","The old lady feeds:","0","right","NA","space","space","right","1895","NA","48594","3582","1895","2","legacy","1024","2","48000","-16","experiment","2","The strange old lady who usually feeds the cats suddenly disappeared.","3","odd","0","71934","71925","NA","1367","1378","151999","155589","157744","150687","49972","157514","151756","157486","155589","151758","71934","150687","EyeTribe Reading Experiment","0","64238","18","no","1920"
"0","0","3484.6","3484.6","#ffffff","yes","legacy","legacy","legacy","0","relative","0","undefined","0","0","right","0","0","0","0","0","9","9","9","9","0","9","9","9","9","9","0","9","07/21/17 12:37:22","eyeR example","yes","100","500","exampleExperimentReading.osexp","C:\Users\Sebastian Korinth\Desktop","no","mono","no","18","no","black","no","yes","1080","legacy","9","0","9","C:/Users/Sebastian Korinth/Desktop/subject-3.csv","legacy","Jazzy James","3.1.4","a) Policemen.","b) Soldiers.","no","Who was heavily armed?","0","right","NA","space","space","right","1951","NA","48594","3503","1951","2","legacy","1024","2","48000","-16","experiment","6","After the terror attack heavily armed soldiers patrolled the streets of Paris.","3","odd","0","71934","71925","NA","1367","1378","159141","162653","164846","157862","49972","164620","158877","164605","162653","158878","71934","157862","EyeTribe Reading Experiment","0","69692","20","no","1920"
